,cyclomatic_complexity,tloc,sloc_whbl,sloc_statements_wc,nloc_whbl,nloc,token_count,start_line,end_line,numArg,numLoops,numVariablesDeclared,numAritOper,numExternalMethods,return,Total_return,TotalVariablesReturned,argDT_byte,argDT_short,argDT_int,argDT_long,argDT_double,argDT_char,argDT_boolean,argDT_Integer,argDT_float,argDT_Byte,argDT_Short,argDT_Long,argDT_Double,argDT_Char,argDT_BooleanargDT_array_byte,argDT_array_short,argDT_array_int,argDT_array_long,argDT_array_double,argDT_array_char,argDT_array_boolean,argDT_array_Integer,argDT_array_float,argDT_array_Byte,argDT_array_Short,argDT_array_Long,argDT_array_Double,argDT_array_Char,argDT_array_Boolean,argDT_none,returnDT_byte,returnDT_short,returnDT_int,returnDT_long,returnDT_double,returnDT_char,returnDT_boolean,returnDT_Integer,returnDT_float,returnDT_Byte,returnDT_Short,returnDT_Long,returnDT_Double,returnDT_Char,returnDT_BooleanreturnDT_array_byte,returnDT_array_short,returnDT_array_int,returnDT_array_long,returnDT_array_double,returnDT_array_char,returnDT_array_boolean,returnDT_array_Integer,returnDT_array_float,returnDT_array_Byte,returnDT_array_Short,returnDT_array_Long,returnDT_array_Double,returnDT_array_Char,returnDT_array_Boolean,returnDT_none
0,0.17290142777198145,0.09679561767686773,0.07320094121272651,0.0713158888025248,0.0660802740332926,0.0425764638924872,0.042310558363054945,0.04199122932505198,0.04155291566535883,0.04062386553227454,0.04010938110389208,0.03490536257035859,0.03302076402841914,0.03236032334901927,0.0264915561421686,0.025849117900868634,0.01614817747525747,0.0142875845219173,0.013164072994152577,0.013121843768556029,0.012848587596326394,0.012455942169964354,0.011366233144612173,0.010227650640964085,0.0040314630262296754,0.003694848347960719,0.00324195308009293,0.0010083568114621982,0.0008991828035601902,0.0008029742089912872,0.000615442039605642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.1778856757918347,0.0947300143608207,0.0747947053006534,0.07071287467194219,0.06273725374828847,0.04660817830763077,0.04102230922226354,0.04067942078864408,0.040256245152806194,0.038935471813362536,0.038664290639324715,0.03506581909776072,0.03443175869605533,0.034342288951050744,0.026107559931077353,0.02393714986337467,0.014467472817530793,0.014364876485251013,0.01390425771180684,0.013705778647596761,0.012822629437939987,0.01257865017356058,0.011405188632932986,0.009293259337554876,0.005030523214219918,0.0048250088337379645,0.00322684181675191,0.0009098029259363937,0.0008956472435331874,0.0008905982542358907,0.000768448130520901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.1755329583471238,0.10135287749369597,0.07692993551313147,0.06681579356017425,0.06532490239091192,0.04226686682753468,0.0417525109538129,0.04049539788456941,0.03984126658303769,0.03869559107766301,0.03740574131987349,0.03672012378879055,0.035908164890100784,0.030882334982819573,0.027244249978048134,0.025803953477636345,0.014722910849473398,0.014169931994082218,0.013185649505363996,0.013178385851596345,0.013177136069982923,0.01122329715859709,0.010971535362452193,0.010318533974873981,0.00534392850718857,0.004602590483187673,0.0031101101138081622,0.0008841335996233348,0.0007410843072549906,0.0007241813185753173,0.0006739218350158516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.17827413173342904,0.09696770659082092,0.07854702972607261,0.06949689513763385,0.06786636612764771,0.042992376831056896,0.04097219939289513,0.03970429788113114,0.039666375196465056,0.03860215972453648,0.03853083330328905,0.03457475284638949,0.033002388337275826,0.0319770318501005,0.024603846437298637,0.023862932225005223,0.015163405196817917,0.014624727542919037,0.014033989965673439,0.01361207406526418,0.013290242234245684,0.012793092889981001,0.011522045824558841,0.010349602841556187,0.004775703938196549,0.0036140072540085085,0.0029254049674627227,0.0012047451412743864,0.0009596624798848263,0.000751451231815657,0.0007385210852935316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.18190648922512453,0.09303974380040735,0.07389488620550007,0.06883957381720944,0.06615215926721854,0.042863749088965925,0.042551020880359114,0.04143879618583781,0.04056769189316635,0.03927886538991076,0.03693192415687163,0.035886022773782195,0.03437339979738083,0.032296220667835614,0.026923617113380306,0.025610871474580674,0.01660130797287026,0.013815592625833439,0.013461293904259616,0.01309959745756999,0.012382690796150597,0.012266690336767585,0.01094613857243921,0.00896408162608748,0.005067682602540336,0.004953953268691816,0.003260557379755377,0.0007071285927393484,0.0006983759815763826,0.0006182069011027858,0.0006016702440845459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.18142554414860704,0.09427487136238326,0.06891041787057839,0.06852105562258089,0.05970496483523048,0.04521724167113758,0.04174675586662163,0.04097350058217737,0.04048105562276214,0.03993294623418372,0.03909662654573455,0.037187833421319545,0.03503462048608005,0.031823265657543856,0.026550197342467587,0.02442195201849129,0.018138628894946537,0.01576611521578004,0.01440948171286552,0.0132198436301429,0.0127517671882691,0.012249312949831887,0.011975911672533129,0.009886357425812412,0.004884160436946031,0.004650399177822855,0.003428167947030301,0.0008636623977766495,0.0008486239516129766,0.0008315527574628785,0.0007931653532674036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.18081253955393076,0.10000418255626552,0.0721348911361405,0.0670333691794855,0.06272192887961427,0.044762481044309854,0.04130509250402812,0.04108333227553685,0.040691278668943134,0.03998178007387761,0.03971205097290672,0.03619487797039762,0.03425828129811007,0.031774373659278515,0.026253088659251828,0.026064132942518317,0.014497434246998404,0.01411429272373549,0.013854101249455204,0.013639927904711876,0.012259048780721277,0.011970717646828086,0.010162432119796623,0.009100803102080874,0.004372780294660414,0.0042108161569312874,0.0036223776881709334,0.0010073296025516886,0.0008409490194948871,0.0008287724857724016,0.0007305356034954085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.18782167186064994,0.09623720284550537,0.07414336559861223,0.06737978964004741,0.06255688658174409,0.041663359827351136,0.04149056465745585,0.03977920601806886,0.03908974490393441,0.037782507897831503,0.037583057735728224,0.03605850974970181,0.03433992463196006,0.033524151284776364,0.02640973376767741,0.02493374892736546,0.015741333231473125,0.014267049238695673,0.013863685208277736,0.01378612797004313,0.013505475390581296,0.012828959368772418,0.012174762067541705,0.009071308404442431,0.004328867321560715,0.0039441900215496754,0.003125682279453557,0.0008356690849832063,0.0008104194671999762,0.0004939011209417765,0.0004291438960733109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.181317081942407,0.0937224010165348,0.07343390779005868,0.06684246243843485,0.06502078309507787,0.04492942544796723,0.042583199513477936,0.04060494273562299,0.03943998815921226,0.03833102499879744,0.03820492863797035,0.03706873171643318,0.03356906939011965,0.03288281754674361,0.025611240642048123,0.024881083944829126,0.017025111745390106,0.015913500074295924,0.013942017512139996,0.013352650610886013,0.013064304417666628,0.011400336647392118,0.011266001686383325,0.008799275895379429,0.005740188358470547,0.004949268011119394,0.003229388991426834,0.0010043720399167892,0.0007809096413367321,0.0006894572170641722,0.0004001281353969128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.17934668172447937,0.09942507613574175,0.07113086083077054,0.06786959158250452,0.06455701989386334,0.04311083236666506,0.041547258415234954,0.0399548394604678,0.03901534208390038,0.03881388923298783,0.035591315959700116,0.035478668502367354,0.03497884844552055,0.03402511821025881,0.028578005830740473,0.025125398463359035,0.01783364069692778,0.013765984762709307,0.013529235535070528,0.013380012008289791,0.013095031891832715,0.012931416136810836,0.012170124740023103,0.009180339214221811,0.004437232722700051,0.004432760488186572,0.0033886813347076303,0.0009088509419413488,0.0009033831416008816,0.0007881360433931345,0.0007064232030226027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
