,fold,TN,FN,TP,FP,TPR,FPR,TNR,FNR,recall,acc,f1,precision_w,precision_macro,precision_micro,bsr,aucM
0,k_1,17,6,5,2,0.45454545454545453,0.10526315789473684,0.8947368421052632,0.5454545454545454,0.45454545454545453,0.7333333333333333,0.5555555555555556,0.7300207039337475,0.7267080745341614,0.7333333333333333,0.6746411483253588,0.6746411483253589
1,k_2,17,5,6,2,0.5454545454545454,0.10526315789473684,0.8947368421052632,0.45454545454545453,0.5454545454545454,0.7666666666666667,0.631578947368421,0.7643939393939393,0.7613636363636364,0.7666666666666667,0.7200956937799043,0.7200956937799043
2,k_3,17,5,6,2,0.5454545454545454,0.10526315789473684,0.8947368421052632,0.45454545454545453,0.5454545454545454,0.7666666666666667,0.631578947368421,0.7643939393939393,0.7613636363636364,0.7666666666666667,0.7200956937799043,0.7200956937799043
3,k_4,17,6,5,2,0.45454545454545453,0.10526315789473684,0.8947368421052632,0.5454545454545454,0.45454545454545453,0.7333333333333333,0.5555555555555556,0.7300207039337475,0.7267080745341614,0.7333333333333333,0.6746411483253588,0.6746411483253589
4,k_5,17,5,6,2,0.5454545454545454,0.10526315789473684,0.8947368421052632,0.45454545454545453,0.5454545454545454,0.7666666666666667,0.631578947368421,0.7643939393939393,0.7613636363636364,0.7666666666666667,0.7200956937799043,0.7200956937799043
5,k_6,17,6,5,2,0.45454545454545453,0.10526315789473684,0.8947368421052632,0.5454545454545454,0.45454545454545453,0.7333333333333333,0.5555555555555556,0.7300207039337475,0.7267080745341614,0.7333333333333333,0.6746411483253588,0.6746411483253589
6,k_7,17,6,5,2,0.45454545454545453,0.10526315789473684,0.8947368421052632,0.5454545454545454,0.45454545454545453,0.7333333333333333,0.5555555555555556,0.7300207039337475,0.7267080745341614,0.7333333333333333,0.6746411483253588,0.6746411483253589
7,k_8,17,6,5,2,0.45454545454545453,0.10526315789473684,0.8947368421052632,0.5454545454545454,0.45454545454545453,0.7333333333333333,0.5555555555555556,0.7300207039337475,0.7267080745341614,0.7333333333333333,0.6746411483253588,0.6746411483253589
8,k_9,17,5,6,2,0.5454545454545454,0.10526315789473684,0.8947368421052632,0.45454545454545453,0.5454545454545454,0.7666666666666667,0.631578947368421,0.7643939393939393,0.7613636363636364,0.7666666666666667,0.7200956937799043,0.7200956937799043
9,k_10,17,5,6,2,0.5454545454545454,0.10526315789473684,0.8947368421052632,0.45454545454545453,0.5454545454545454,0.7666666666666667,0.631578947368421,0.7643939393939393,0.7613636363636364,0.7666666666666667,0.7200956937799043,0.7200956937799043
