,fold,TN,FN,TP,FP,TPR,FPR,TNR,FNR,recall,acc,f1,precision_w,precision_macro,precision_micro,bsr,aucM
0,k_1,4,8,11,7,0.5789473684210527,0.6363636363636364,0.36363636363636365,0.42105263157894735,0.5789473684210527,0.5,0.5945945945945946,0.5092592592592593,0.4722222222222222,0.5,0.47129186602870815,0.47129186602870815
1,k_2,5,9,10,6,0.5263157894736842,0.5454545454545454,0.4545454545454546,0.47368421052631576,0.5263157894736842,0.5,0.5714285714285714,0.5267857142857143,0.4910714285714286,0.5,0.49043062200956933,0.49043062200956933
2,k_3,5,9,10,6,0.5263157894736842,0.5454545454545454,0.4545454545454546,0.47368421052631576,0.5263157894736842,0.5,0.5714285714285714,0.5267857142857143,0.4910714285714286,0.5,0.49043062200956933,0.49043062200956933
3,k_4,5,9,10,6,0.5263157894736842,0.5454545454545454,0.4545454545454546,0.47368421052631576,0.5263157894736842,0.5,0.5714285714285714,0.5267857142857143,0.4910714285714286,0.5,0.49043062200956933,0.49043062200956933
4,k_5,4,8,11,7,0.5789473684210527,0.6363636363636364,0.36363636363636365,0.42105263157894735,0.5789473684210527,0.5,0.5945945945945946,0.5092592592592593,0.4722222222222222,0.5,0.47129186602870815,0.47129186602870815
5,k_6,4,8,11,7,0.5789473684210527,0.6363636363636364,0.36363636363636365,0.42105263157894735,0.5789473684210527,0.5,0.5945945945945946,0.5092592592592593,0.4722222222222222,0.5,0.47129186602870815,0.47129186602870815
6,k_7,4,8,11,7,0.5789473684210527,0.6363636363636364,0.36363636363636365,0.42105263157894735,0.5789473684210527,0.5,0.5945945945945946,0.5092592592592593,0.4722222222222222,0.5,0.47129186602870815,0.47129186602870815
7,k_8,4,8,11,7,0.5789473684210527,0.6363636363636364,0.36363636363636365,0.42105263157894735,0.5789473684210527,0.5,0.5945945945945946,0.5092592592592593,0.4722222222222222,0.5,0.47129186602870815,0.47129186602870815
8,k_9,5,8,11,6,0.5789473684210527,0.5454545454545454,0.4545454545454546,0.42105263157894735,0.5789473684210527,0.5333333333333333,0.6111111111111113,0.5508295625942685,0.5158371040723982,0.5333333333333333,0.5167464114832536,0.5167464114832536
9,k_10,6,9,10,5,0.5263157894736842,0.45454545454545453,0.5454545454545454,0.47368421052631576,0.5263157894736842,0.5333333333333333,0.5882352941176471,0.5688888888888889,0.5333333333333333,0.5333333333333333,0.5358851674641147,0.5358851674641147
